Internal ID,External ID,Source
cpd24841,CPD-7700,MetaCyc
cpd24842,CPD-7702,MetaCyc
cpd24843,CPD-7704,MetaCyc
cpd24844,CPD-7707,MetaCyc
cpd24845,CPD-7726,MetaCyc
cpd24846,CPD-7728,MetaCyc
cpd24847,CPD-7729,MetaCyc
cpd24848,CPD-7731,MetaCyc
cpd24849,CPD-7733,MetaCyc
cpd24850,CPD-7734,MetaCyc
cpd24851,CPD-7753,MetaCyc
cpd24852,CPD-7754,MetaCyc
cpd24853,CPD-7755,MetaCyc
cpd24854,CPD-7756,MetaCyc
cpd24855,CPD-7757,MetaCyc
cpd24856,CPD-7758,MetaCyc
cpd24857,CPD-7759,MetaCyc
cpd24858,CPD-7760,MetaCyc
cpd24859,CPD-7761,MetaCyc
cpd24860,CPD-7762,MetaCyc
cpd24861,CPD-7763,MetaCyc
cpd24862,CPD-7764,MetaCyc
cpd24863,CPD-7765,MetaCyc
cpd24864,CPD-7766,MetaCyc
cpd24865,CPD-7767,MetaCyc
cpd24866,CPD-7768,MetaCyc
cpd24867,CPD-7769,MetaCyc
cpd24868,CPD-7771,MetaCyc
cpd24869,CPD-7772,MetaCyc
cpd24870,CPD-7773,MetaCyc
cpd24871,CPD-7774,MetaCyc
cpd24872,CPD-7775,MetaCyc
cpd24873,CPD-7776,MetaCyc
cpd24874,CPD-7777,MetaCyc
cpd24875,CPD-7778,MetaCyc
cpd24876,CPD-7779,MetaCyc
cpd24877,CPD-7780,MetaCyc
cpd24878,CPD-7781,MetaCyc
cpd24879,CPD-7782,MetaCyc
cpd24880,CPD-7783,MetaCyc
cpd24881,CPD-7784,MetaCyc
cpd24882,CPD-7785,MetaCyc
cpd24883,CPD-7786,MetaCyc
cpd24884,CPD-7787,MetaCyc
cpd24885,CPD-7788,MetaCyc
cpd24886,CPD-7789,MetaCyc
cpd24887,CPD-7790,MetaCyc
cpd24888,CPD-7791,MetaCyc
cpd24889,CPD-7792,MetaCyc
cpd24890,CPD-7793,MetaCyc
cpd24891,CPD-7794,MetaCyc
cpd24892,CPD-7795,MetaCyc
cpd24893,CPD-7796,MetaCyc
cpd24894,CPD-7797,MetaCyc
cpd24895,CPD-7798,MetaCyc
cpd24896,CPD-7799,MetaCyc
cpd24897,CPD-7800,MetaCyc
cpd24898,CPD-7801,MetaCyc
cpd24899,CPD-7802,MetaCyc
cpd24900,CPD-7813,MetaCyc
cpd24901,CPD-7814,MetaCyc
cpd24902,CPD-7815,MetaCyc
cpd24903,CPD-7816,MetaCyc
cpd24904,CPD-7817,MetaCyc
cpd24905,CPD-7818,MetaCyc
cpd24906,CPD-7819,MetaCyc
cpd24907,CPD-7820,MetaCyc
cpd24908,CPD-7821,MetaCyc
cpd24909,CPD-7822,MetaCyc
cpd24910,CPD-7823,MetaCyc
cpd24911,CPD-7824,MetaCyc
cpd24912,CPD-7825,MetaCyc
cpd24913,CPD-7826,MetaCyc
cpd24914,CPD-7827,MetaCyc
cpd24915,CPD-7829,MetaCyc
cpd24916,CPD-7830,MetaCyc
cpd24917,CPD-7833,MetaCyc
cpd24918,CPD-7834,MetaCyc
cpd24919,CPD-7835,MetaCyc
cpd24920,CPD-7837,MetaCyc
cpd24921,CPD-7841,MetaCyc
cpd24922,CPD-7845,MetaCyc
cpd24923,CPD-7847,MetaCyc
cpd24924,CPD-7853,MetaCyc
cpd24925,CPD-7854,MetaCyc
cpd24926,CPD-7856,MetaCyc
cpd24927,CPD-7860,MetaCyc
cpd24928,CPD-7862,MetaCyc
cpd24929,CPD-7863,MetaCyc
cpd24930,CPD-7866,MetaCyc
cpd24931,CPD-7868,MetaCyc
cpd24932,CPD-7869,MetaCyc
cpd24933,CPD-7873,MetaCyc
cpd24934,CPD-7874,MetaCyc
cpd24935,CPD-7875,MetaCyc
cpd24936,CPD-7876,MetaCyc
cpd24937,CPD-7879,MetaCyc
cpd24938,CPD-7881,MetaCyc
cpd24939,CPD-7882,MetaCyc
cpd24940,CPD-7883,MetaCyc
cpd24941,CPD-7884,MetaCyc
cpd24942,CPD-7885,MetaCyc
cpd24943,CPD-7887,MetaCyc
cpd24944,CPD-7888,MetaCyc
cpd24945,CPD-7889,MetaCyc
cpd24946,CPD-7890,MetaCyc
cpd24947,CPD-7891,MetaCyc
cpd24948,CPD-7892,MetaCyc
cpd24949,CPD-7893,MetaCyc
cpd24950,CPD-7894,MetaCyc
cpd24951,CPD-7895,MetaCyc
cpd24952,CPD-7896,MetaCyc
cpd24953,CPD-7897,MetaCyc
cpd24954,CPD-7898,MetaCyc
cpd24955,CPD-7899,MetaCyc
cpd24956,CPD-79,MetaCyc
cpd24957,CPD-7901,MetaCyc
cpd24958,CPD-7903,MetaCyc
cpd24959,CPD-7904,MetaCyc
cpd24960,CPD-7905,MetaCyc
cpd24961,CPD-7906,MetaCyc
cpd24962,CPD-7907,MetaCyc
cpd24963,CPD-7908,MetaCyc
cpd24964,CPD-7909,MetaCyc
cpd24965,CPD-7910,MetaCyc
cpd24966,CPD-7911,MetaCyc
cpd24967,CPD-7912,MetaCyc
cpd24968,CPD-7913,MetaCyc
cpd24969,CPD-7914,MetaCyc
cpd24970,CPD-7915,MetaCyc
cpd24971,CPD-7916,MetaCyc
cpd24972,CPD-7917,MetaCyc
cpd24973,CPD-7918,MetaCyc
cpd24974,CPD-7919,MetaCyc
cpd24975,CPD-7920,MetaCyc
cpd24976,CPD-7921,MetaCyc
cpd24977,CPD-7922,MetaCyc
cpd24978,CPD-7928,MetaCyc
cpd24979,CPD-7929,MetaCyc
cpd24980,CPD-7930,MetaCyc
cpd24981,CPD-7931,MetaCyc
cpd24982,CPD-7932,MetaCyc
cpd24983,CPD-7933,MetaCyc
cpd24984,CPD-7935,MetaCyc
cpd24985,CPD-7939,MetaCyc
cpd24986,CPD-7942,MetaCyc
cpd24987,CPD-7944,MetaCyc
cpd24988,CPD-7951,MetaCyc
cpd24989,CPD-7952,MetaCyc
cpd24990,CPD-7954,MetaCyc
cpd24991,CPD-7956,MetaCyc
cpd24992,CPD-7957,MetaCyc
cpd24993,CPD-7958,MetaCyc
cpd24994,CPD-7960,MetaCyc
cpd24995,CPD-7963,MetaCyc
cpd24996,CPD-7968,MetaCyc
cpd24997,CPD-7973,MetaCyc
cpd24998,CPD-7979,MetaCyc
cpd24999,CPD-7983,MetaCyc
cpd25000,CPD-7987,MetaCyc
cpd25001,CPD-7990,MetaCyc
cpd25002,CPD-7991,MetaCyc
cpd25003,CPD-7992,MetaCyc
cpd25004,CPD-8007,MetaCyc
cpd25005,CPD-8009,MetaCyc
cpd25006,CPD-8012,MetaCyc
cpd25007,CPD-8013,MetaCyc
cpd25008,CPD-8033,MetaCyc
cpd25009,CPD-8034,MetaCyc
cpd25010,CPD-8042,MetaCyc
cpd25011,CPD-8047,MetaCyc
cpd25012,CPD-8048,MetaCyc
cpd25013,CPD-8049,MetaCyc
cpd25014,CPD-8053,MetaCyc
cpd25015,CPD-8055,MetaCyc
cpd25016,CPD-8058,MetaCyc
cpd25017,CPD-8059,MetaCyc
cpd25018,CPD-8060,MetaCyc
cpd25019,CPD-8061,MetaCyc
cpd25020,CPD-8064,MetaCyc
cpd25021,CPD-8067,MetaCyc
cpd25022,CPD-8068,MetaCyc
cpd25023,CPD-8069,MetaCyc
cpd25024,CPD-8073,MetaCyc
cpd25025,CPD-8074,MetaCyc
cpd25026,CPD-8075,MetaCyc
cpd25027,CPD-8076,MetaCyc
cpd25028,CPD-8077,MetaCyc
cpd25029,CPD-8078,MetaCyc
cpd25030,CPD-8079,MetaCyc
cpd25031,CPD-8080,MetaCyc
cpd25032,CPD-8081,MetaCyc
cpd25033,CPD-8082,MetaCyc
cpd25034,CPD-8083,MetaCyc
cpd25035,CPD-8084,MetaCyc
cpd25036,CPD-8086,MetaCyc
cpd25037,CPD-8087,MetaCyc
cpd25038,CPD-8088,MetaCyc
cpd25039,CPD-8089,MetaCyc
cpd25040,CPD-8090,MetaCyc
cpd25041,CPD-8091,MetaCyc
cpd25042,CPD-8092,MetaCyc
cpd25043,CPD-8093,MetaCyc
cpd25044,CPD-8094,MetaCyc
cpd25045,CPD-8095,MetaCyc
cpd25046,CPD-8096,MetaCyc
cpd25047,CPD-8098,MetaCyc
cpd25048,CPD-81,MetaCyc
cpd25049,CPD-8121,MetaCyc
cpd25050,CPD-8124,MetaCyc
cpd25051,CPD-8127,MetaCyc
cpd25052,CPD-8128,MetaCyc
cpd25053,CPD-8132,MetaCyc
cpd25054,CPD-8134,MetaCyc
cpd25055,CPD-8135,MetaCyc
cpd25056,CPD-8139,MetaCyc
cpd25057,CPD-8140,MetaCyc
cpd25058,CPD-8143,MetaCyc
cpd25059,CPD-8144,MetaCyc
cpd25060,CPD-8145,MetaCyc
cpd25061,CPD-8146,MetaCyc
cpd25062,CPD-8148,MetaCyc
cpd25063,CPD-8149,MetaCyc
cpd25064,CPD-8150,MetaCyc
cpd25065,CPD-8151,MetaCyc
cpd25066,CPD-8153,MetaCyc
cpd25067,CPD-8158,MetaCyc
cpd25068,CPD-8159,MetaCyc
cpd25069,CPD-8160,MetaCyc
cpd25070,CPD-8161,MetaCyc
cpd25071,CPD-8162,MetaCyc
cpd25072,CPD-8163,MetaCyc
cpd25073,CPD-8164,MetaCyc
cpd25074,CPD-8165,MetaCyc
cpd25075,CPD-8166,MetaCyc
cpd25076,CPD-8167,MetaCyc
cpd25077,CPD-8168,MetaCyc
cpd25078,CPD-8171,MetaCyc
cpd25079,CPD-8177,MetaCyc
cpd25080,CPD-8178,MetaCyc
cpd25081,CPD-8180,MetaCyc
cpd25082,CPD-8181,MetaCyc
cpd25083,CPD-8187,MetaCyc
cpd25084,CPD-8190,MetaCyc
cpd25085,CPD-8197,MetaCyc
cpd25086,CPD-8199,MetaCyc
cpd25087,CPD-82,MetaCyc
cpd25088,CPD-8200,MetaCyc
cpd25089,CPD-8202,MetaCyc
cpd25090,CPD-8203,MetaCyc
cpd25091,CPD-8204,MetaCyc
cpd25092,CPD-8207,MetaCyc
cpd25093,CPD-8208,MetaCyc
cpd25094,CPD-8209,MetaCyc
cpd25095,CPD-8210,MetaCyc
cpd25096,CPD-8211,MetaCyc
cpd25097,CPD-8212,MetaCyc
cpd25098,CPD-8213,MetaCyc
cpd25099,CPD-8214,MetaCyc
cpd25100,CPD-8223,MetaCyc
cpd25101,CPD-8224,MetaCyc
cpd25102,CPD-8225,MetaCyc
cpd25103,CPD-8226,MetaCyc
cpd25104,CPD-8228,MetaCyc
cpd25105,CPD-8236,MetaCyc
cpd25106,CPD-8237,MetaCyc
cpd25107,CPD-8238,MetaCyc
cpd25108,CPD-8240,MetaCyc
cpd25109,CPD-8244,MetaCyc
cpd25110,CPD-8248,MetaCyc
cpd25111,CPD-8253,MetaCyc
cpd25112,CPD-8254,MetaCyc
cpd25113,CPD-8255,MetaCyc
cpd25114,CPD-8256,MetaCyc
cpd25115,CPD-8257,MetaCyc
cpd25116,CPD-8258,MetaCyc
cpd25117,CPD-8260,MetaCyc
cpd25118,CPD-8261,MetaCyc
cpd25119,CPD-8262,MetaCyc
cpd25120,CPD-8263,MetaCyc
cpd25121,CPD-8264,MetaCyc
cpd25122,CPD-8265,MetaCyc
cpd25123,CPD-8266,MetaCyc
cpd25124,CPD-8267,MetaCyc
cpd25125,CPD-8268,MetaCyc
cpd25126,CPD-8269,MetaCyc
cpd25127,CPD-8270,MetaCyc
cpd25128,CPD-8271,MetaCyc
cpd25129,CPD-8272,MetaCyc
cpd25130,CPD-8273,MetaCyc
cpd25131,CPD-8274,MetaCyc
cpd25132,CPD-8277,MetaCyc
cpd25133,CPD-8278,MetaCyc
cpd25134,CPD-8279,MetaCyc
cpd25135,CPD-8281,MetaCyc
cpd25136,CPD-8284,MetaCyc
cpd25137,CPD-8286,MetaCyc
cpd25138,CPD-8287,MetaCyc
cpd25139,CPD-8288,MetaCyc
cpd25140,CPD-8289,MetaCyc
cpd25141,CPD-8290,MetaCyc
cpd25142,CPD-8291,MetaCyc
cpd25143,CPD-8292,MetaCyc
cpd25144,CPD-8293,MetaCyc
cpd25145,CPD-8294,MetaCyc
cpd25146,CPD-8295,MetaCyc
cpd25147,CPD-8296,MetaCyc
cpd25148,CPD-8297,MetaCyc
cpd25149,CPD-8298,MetaCyc
cpd25150,CPD-8299,MetaCyc
cpd25151,CPD-8300,MetaCyc
cpd25152,CPD-8301,MetaCyc
cpd25153,CPD-8302,MetaCyc
cpd25154,CPD-8303,MetaCyc
cpd25155,CPD-8304,MetaCyc
cpd25156,CPD-8305,MetaCyc
cpd25157,CPD-8306,MetaCyc
cpd25158,CPD-8307,MetaCyc
cpd25159,CPD-8308,MetaCyc
cpd25160,CPD-8309,MetaCyc
cpd25161,CPD-8310,MetaCyc
cpd25162,CPD-8311,MetaCyc
cpd25163,CPD-8312,MetaCyc
cpd25164,CPD-8313,MetaCyc
cpd25165,CPD-8314,MetaCyc
cpd25166,CPD-8315,MetaCyc
cpd25167,CPD-8316,MetaCyc
cpd25168,CPD-8317,MetaCyc
cpd25169,CPD-8318,MetaCyc
cpd25170,CPD-8319,MetaCyc
cpd25171,CPD-8321,MetaCyc
cpd25172,CPD-8322,MetaCyc
cpd25173,CPD-8323,MetaCyc
cpd25174,CPD-8324,MetaCyc
cpd25175,CPD-8325,MetaCyc
cpd25176,CPD-8326,MetaCyc
cpd25177,CPD-8327,MetaCyc
cpd25178,CPD-8328,MetaCyc
cpd25179,CPD-8329,MetaCyc
cpd25180,CPD-8330,MetaCyc
cpd25181,CPD-8331,MetaCyc
cpd25182,CPD-8333,MetaCyc
cpd25183,CPD-8334,MetaCyc
cpd25184,CPD-8335,MetaCyc
cpd25185,CPD-8336,MetaCyc
cpd25186,CPD-8337,MetaCyc
cpd25187,CPD-8338,MetaCyc
cpd25188,CPD-8339,MetaCyc
cpd25189,CPD-8340,MetaCyc
cpd25190,CPD-8341,MetaCyc
cpd25191,CPD-8342,MetaCyc
cpd25192,CPD-8344,MetaCyc
cpd25193,CPD-8345,MetaCyc
cpd25194,CPD-8348,MetaCyc
cpd25195,CPD-8353,MetaCyc
cpd25196,CPD-8354,MetaCyc
cpd25197,CPD-8355,MetaCyc
cpd25198,CPD-8356,MetaCyc
cpd25199,CPD-8357,MetaCyc
cpd25200,CPD-8363,MetaCyc
cpd25201,CPD-8364,MetaCyc
cpd25202,CPD-8365,MetaCyc
cpd25203,CPD-8366,MetaCyc
cpd25204,CPD-8367,MetaCyc
cpd25205,CPD-8368,MetaCyc
cpd25206,CPD-8369,MetaCyc
cpd25207,CPD-8370,MetaCyc
cpd25208,CPD-8371,MetaCyc
cpd25209,CPD-8372,MetaCyc
cpd25210,CPD-8373,MetaCyc
cpd25211,CPD-8374,MetaCyc
cpd25212,CPD-8375,MetaCyc
cpd25213,CPD-8376,MetaCyc
cpd25214,CPD-8377,MetaCyc
cpd25215,CPD-8378,MetaCyc
cpd25216,CPD-8379,MetaCyc
cpd25217,CPD-8380,MetaCyc
cpd25218,CPD-8381,MetaCyc
cpd25219,CPD-8382,MetaCyc
cpd25220,CPD-8383,MetaCyc
cpd25221,CPD-8384,MetaCyc
cpd25222,CPD-8385,MetaCyc
cpd25223,CPD-8386,MetaCyc
cpd25224,CPD-8387,MetaCyc
cpd25225,CPD-8388,MetaCyc
cpd25226,CPD-8389,MetaCyc
cpd25227,CPD-8390,MetaCyc
cpd25228,CPD-8391,MetaCyc
cpd25229,CPD-8392,MetaCyc
cpd25230,CPD-8393,MetaCyc
cpd25231,CPD-8394,MetaCyc
cpd25232,CPD-8395,MetaCyc
cpd25233,CPD-8396,MetaCyc
cpd25234,CPD-8397,MetaCyc
cpd25235,CPD-8398,MetaCyc
cpd25236,CPD-8399,MetaCyc
cpd25237,CPD-8400,MetaCyc
cpd25238,CPD-8401,MetaCyc
cpd25239,CPD-8402,MetaCyc
cpd25240,CPD-8403,MetaCyc
cpd25241,CPD-8404,MetaCyc
cpd25242,CPD-8405,MetaCyc
cpd25243,CPD-8406,MetaCyc
cpd25244,CPD-8407,MetaCyc
cpd25245,CPD-8408,MetaCyc
cpd25246,CPD-8409,MetaCyc
cpd25247,CPD-841,MetaCyc
cpd25248,CPD-8410,MetaCyc
cpd25249,CPD-8411,MetaCyc
cpd25250,CPD-8412,MetaCyc
cpd25251,CPD-8413,MetaCyc
cpd25252,CPD-8414,MetaCyc
cpd25253,CPD-8415,MetaCyc
cpd25254,CPD-8416,MetaCyc
cpd25255,CPD-8417,MetaCyc
cpd25256,CPD-8418,MetaCyc
cpd25257,CPD-8419,MetaCyc
cpd25258,CPD-8420,MetaCyc
cpd25259,CPD-8421,MetaCyc
cpd25260,CPD-8422,MetaCyc
cpd25261,CPD-8423,MetaCyc
cpd25262,CPD-8424,MetaCyc
cpd25263,CPD-8425,MetaCyc
cpd25264,CPD-8427,MetaCyc
cpd25265,CPD-8428,MetaCyc
cpd25266,CPD-8429,MetaCyc
cpd25267,CPD-8430,MetaCyc
cpd25268,CPD-8431,MetaCyc
cpd25269,CPD-8432,MetaCyc
cpd25270,CPD-8433,MetaCyc
cpd25271,CPD-8434,MetaCyc
cpd25272,CPD-8435,MetaCyc
cpd25273,CPD-8436,MetaCyc
cpd25274,CPD-8437,MetaCyc
cpd25275,CPD-8438,MetaCyc
cpd25276,CPD-8439,MetaCyc
cpd25277,CPD-8440,MetaCyc
cpd25278,CPD-8441,MetaCyc
cpd25279,CPD-8442,MetaCyc
cpd25280,CPD-8443,MetaCyc
cpd25281,CPD-8446,MetaCyc
cpd25282,CPD-8447,MetaCyc
cpd25283,CPD-8448,MetaCyc
cpd25284,CPD-8449,MetaCyc
cpd25285,CPD-8450,MetaCyc
cpd25286,CPD-8451,MetaCyc
cpd25287,CPD-8452,MetaCyc
cpd25288,CPD-8453,MetaCyc
cpd25289,CPD-8454,MetaCyc
cpd25290,CPD-8455,MetaCyc
cpd25291,CPD-8456,MetaCyc
cpd25292,CPD-8457,MetaCyc
cpd25293,CPD-8458,MetaCyc
cpd25294,CPD-8459,MetaCyc
cpd25295,CPD-8460,MetaCyc
cpd25296,CPD-8461,MetaCyc
cpd25297,CPD-8463,MetaCyc
cpd25298,CPD-8464,MetaCyc
cpd25299,CPD-8465,MetaCyc
cpd25300,CPD-8466,MetaCyc
cpd25301,CPD-8467,MetaCyc
cpd25302,CPD-8468,MetaCyc
cpd25303,CPD-8469,MetaCyc
cpd25304,CPD-8470,MetaCyc
cpd25305,CPD-8473,MetaCyc
cpd25306,CPD-8474,MetaCyc
cpd25307,CPD-8475,MetaCyc
cpd25308,CPD-8478,MetaCyc
cpd25309,CPD-8479,MetaCyc
cpd25310,CPD-8484,MetaCyc
cpd25311,CPD-8489,MetaCyc
cpd25312,CPD-8492,MetaCyc
cpd25313,CPD-8493,MetaCyc
cpd25314,CPD-8494,MetaCyc
cpd25315,CPD-8495,MetaCyc
cpd25316,CPD-8496,MetaCyc
cpd25317,CPD-8497,MetaCyc
cpd25318,CPD-8498,MetaCyc
cpd25319,CPD-8499,MetaCyc
cpd25320,CPD-8503,MetaCyc
cpd25321,CPD-8507,MetaCyc
cpd25322,CPD-8508,MetaCyc
cpd25323,CPD-8509,MetaCyc
cpd25324,CPD-8510,MetaCyc
cpd25325,CPD-8511,MetaCyc
cpd25326,CPD-8512,MetaCyc
cpd25327,CPD-8513,MetaCyc
cpd25328,CPD-8514,MetaCyc
cpd25329,CPD-8515,MetaCyc
cpd25330,CPD-8516,MetaCyc
cpd25331,CPD-8517,MetaCyc
cpd25332,CPD-8518,MetaCyc
cpd25333,CPD-8521,MetaCyc
cpd25334,CPD-8524,MetaCyc
cpd25335,CPD-8530,MetaCyc
cpd25336,CPD-8532,MetaCyc
cpd25337,CPD-8533,MetaCyc
cpd25338,CPD-8534,MetaCyc
cpd25339,CPD-8536,MetaCyc
cpd25340,3-N-3-carboxypropyl-uridine47-tRNAPhe,MetaCyc
cpd25340,CPD-8539,MetaCyc
cpd25341,CPD-8540,MetaCyc
cpd25342,CPD-8541,MetaCyc
cpd25343,CPD-8545,MetaCyc
cpd25344,CPD-8548,MetaCyc
cpd25345,CPD-8549,MetaCyc
cpd25346,CPD-8550,MetaCyc
cpd25347,CPD-8572,MetaCyc
cpd25348,CPD-8573,MetaCyc
cpd25349,CPD-8574,MetaCyc
cpd25350,CPD-8575,MetaCyc
cpd25351,CPD-8580,MetaCyc
cpd25352,CPD-8581,MetaCyc
cpd25353,CPD-8592,MetaCyc
cpd25354,CPD-8594,MetaCyc
cpd25355,CPD-8595,MetaCyc
cpd25356,CPD-8607,MetaCyc
cpd25357,CPD-8608,MetaCyc
cpd25358,CPD-8609,MetaCyc
cpd25359,CPD-8611,MetaCyc
cpd25360,CPD-8612,MetaCyc
cpd25361,CPD-8613,MetaCyc
cpd25362,CPD-8614,MetaCyc
cpd25363,CPD-8617,MetaCyc
cpd25364,CPD-8618,MetaCyc
cpd25365,CPD-8619,MetaCyc
cpd25366,CPD-8620,MetaCyc
cpd25367,CPD-8629,MetaCyc
cpd25368,CPD-8630,MetaCyc
cpd25369,CPD-8631,MetaCyc
cpd25370,CPD-8632,MetaCyc
cpd25371,CPD-8633,MetaCyc
cpd25372,CPD-8649,MetaCyc
cpd25373,CPD-8674,MetaCyc
cpd25374,CPD-8675,MetaCyc
cpd25375,CPD-868,MetaCyc
cpd25376,CPD-8681,MetaCyc
cpd25377,CPD-8683,MetaCyc
cpd25378,CPD-8684,MetaCyc
cpd25379,CPD-8687,MetaCyc
cpd25380,CPD-8688,MetaCyc
cpd25381,CPD-8689,MetaCyc
cpd25382,CPD-869,MetaCyc
cpd25383,CPD-8690,MetaCyc
cpd25384,CPD-8692,MetaCyc
cpd25386,CPD-8703,MetaCyc
cpd25387,CPD-8704,MetaCyc
cpd25388,CPD-8705,MetaCyc
cpd25389,CPD-8706,MetaCyc
cpd25390,CPD-8707,MetaCyc
cpd25391,CPD-8709,MetaCyc
cpd25392,CPD-8710,MetaCyc
cpd25393,CPD-8711,MetaCyc
cpd25394,CPD-8715,MetaCyc
cpd25396,CPD-8721,MetaCyc
cpd25397,CPD-8722,MetaCyc
cpd25398,CPD-8723,MetaCyc
cpd25399,CPD-8724,MetaCyc
cpd25400,CPD-8727,MetaCyc
cpd25401,CPD-8731,MetaCyc
cpd25402,CPD-8732,MetaCyc
cpd25403,CPD-8733,MetaCyc
cpd25404,CPD-8734,MetaCyc
cpd25405,CPD-8740,MetaCyc
cpd25406,CPD-8747,MetaCyc
cpd25407,CPD-8748,MetaCyc
cpd25408,CPD-8750,MetaCyc
cpd25409,CPD-8751,MetaCyc
cpd25410,CPD-8752,MetaCyc
cpd25411,CPD-8761,MetaCyc
cpd25412,CPD-8762,MetaCyc
cpd25413,CPD-8763,MetaCyc
cpd25414,CPD-8771,MetaCyc
cpd25415,CPD-8777,MetaCyc
cpd25416,CPD-8779,MetaCyc
cpd25417,CPD-8780,MetaCyc
cpd25418,CPD-8781,MetaCyc
cpd25419,CPD-8782,MetaCyc
cpd25420,CPD-8790,MetaCyc
cpd25421,CPD-8791,MetaCyc
cpd25422,CPD-8792,MetaCyc
cpd25423,CPD-8793,MetaCyc
cpd25424,CPD-8794,MetaCyc
cpd25425,CPD-8795,MetaCyc
cpd25426,CPD-8796,MetaCyc
cpd25427,CPD-8797,MetaCyc
cpd25428,CPD-8798,MetaCyc
cpd25429,CPD-8799,MetaCyc
cpd25430,CPD-8800,MetaCyc
cpd25431,CPD-8802,MetaCyc
cpd25432,CPD-8804,MetaCyc
cpd25433,CPD-8806,MetaCyc
cpd25434,CPD-8807,MetaCyc
cpd25435,CPD-8808,MetaCyc
cpd25436,CPD-8811,MetaCyc
cpd25437,CPD-8813,MetaCyc
cpd25438,CPD-8814,MetaCyc
cpd25439,CPD-8815,MetaCyc
cpd25440,CPD-8816,MetaCyc
cpd25441,CPD-8818,MetaCyc
cpd25442,CPD-8819,MetaCyc
cpd25443,CPD-8821,MetaCyc
cpd25444,CPD-8822,MetaCyc
cpd25445,CPD-8823,MetaCyc
cpd25446,CPD-8824,MetaCyc
cpd25447,CPD-8825,MetaCyc
cpd25448,CPD-8826,MetaCyc
cpd25449,CPD-8828,MetaCyc
cpd25450,CPD-8829,MetaCyc
cpd25451,CPD-8830,MetaCyc
cpd25452,CPD-8832,MetaCyc
cpd25453,CPD-8833,MetaCyc
cpd25454,CPD-8834,MetaCyc
cpd25455,CPD-8835,MetaCyc
cpd25456,CPD-8836,MetaCyc
cpd25457,CPD-8844,MetaCyc
cpd25458,CPD-8846,MetaCyc
cpd25459,CPD-8847,MetaCyc
cpd25460,CPD-8848,MetaCyc
cpd25461,CPD-885,MetaCyc
cpd25462,CPD-8857,MetaCyc
cpd25463,CPD-8858,MetaCyc
cpd25464,CPD-8860,MetaCyc
cpd25465,CPD-8861,MetaCyc
cpd25466,CPD-8862,MetaCyc
cpd25467,CPD-8863,MetaCyc
cpd25468,CPD-8864,MetaCyc
cpd25469,CPD-8866,MetaCyc
cpd25470,CPD-8867,MetaCyc
cpd25471,CPD-8868,MetaCyc
cpd25472,CPD-8869,MetaCyc
cpd25473,CPD-8870,MetaCyc
cpd25474,CPD-8872,MetaCyc
cpd25475,CPD-8873,MetaCyc
cpd25476,CPD-8874,MetaCyc
cpd25477,CPD-8877,MetaCyc
cpd25478,CPD-8878,MetaCyc
cpd25479,CPD-8880,MetaCyc
cpd25480,CPD-8881,MetaCyc
cpd25481,CPD-8882,MetaCyc
cpd25482,CPD-8890,MetaCyc
cpd25483,CPD-8902,MetaCyc
cpd25484,CPD-8907,MetaCyc
cpd25485,CPD-8910,MetaCyc
cpd25486,CPD-8911,MetaCyc
cpd25487,CPD-8913,MetaCyc
cpd25488,CPD-8914,MetaCyc
cpd25489,CPD-8918,MetaCyc
cpd25490,CPD-8921,MetaCyc
cpd25491,CPD-8922,MetaCyc
cpd25492,CPD-8927,MetaCyc
cpd25493,CPD-8928,MetaCyc
cpd25494,CPD-8933,MetaCyc
cpd25495,CPD-8934,MetaCyc
cpd25496,CPD-8935,MetaCyc
cpd25497,CPD-8936,MetaCyc
cpd25498,CPD-8937,MetaCyc
cpd25499,CPD-8938,MetaCyc
cpd25500,CPD-8939,MetaCyc
cpd25501,CPD-8941,MetaCyc
cpd25502,CPD-8942,MetaCyc
cpd25503,CPD-8943,MetaCyc
cpd25504,CPD-8945,MetaCyc
cpd25505,CPD-8948,MetaCyc
cpd25506,CPD-8950,MetaCyc
cpd25507,CPD-8952,MetaCyc
cpd25508,CPD-8953,MetaCyc
cpd25509,CPD-8954,MetaCyc
cpd25510,CPD-8955,MetaCyc
cpd25511,CPD-8956,MetaCyc
cpd25512,CPD-8957,MetaCyc
cpd25513,CPD-8960,MetaCyc
cpd25514,CPD-8962,MetaCyc
cpd25515,CPD-8974,MetaCyc
cpd25516,CPD-17774,MetaCyc
cpd25516,CPD-8976,MetaCyc
cpd25517,CPD-8978,MetaCyc
cpd25518,CPD-8979,MetaCyc
cpd25519,CPD-8980,MetaCyc
cpd25520,CPD-8982,MetaCyc
cpd25521,CPD-8983,MetaCyc
cpd25522,CPD-9004,MetaCyc
cpd25523,CPD-9005,MetaCyc
cpd25524,CPD-9010,MetaCyc
cpd25525,CPD-9012,MetaCyc
cpd25526,CPD-9013,MetaCyc
cpd25527,CPD-9014,MetaCyc
cpd25528,CPD-9015,MetaCyc
cpd25529,CPD-9016,MetaCyc
cpd25530,CPD-9017,MetaCyc
cpd25531,CPD-9018,MetaCyc
cpd25532,CPD-9019,MetaCyc
cpd25533,CPD-9020,MetaCyc
cpd25534,CPD-9023,MetaCyc
cpd25535,CPD-9024,MetaCyc
cpd25536,CPD-9026,MetaCyc
cpd25537,CPD-9029,MetaCyc
cpd25538,CPD-9030,MetaCyc
